acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0843,0.752,0.836,0.000425,10,0.424,-3.173,0.115,120.003,4,0.519,14
0.0154,0.863,0.667,0.000341,0,0.125,-3.891,0.0508,120.011,4,0.892,14
0.00359,0.393,0.858,0,4,0.102,-2.868,0.0729,176.042,4,0.56,14
0.103,0.623,0.962,0.000174,4,0.264,-2.616,0.0895,149.963,4,0.676,14
0.00171,0.55,0.938,2.18e-05,11,0.555,-3.556,0.0522,133.99,4,0.433,14
0.112,0.646,0.833,0.000462,11,0.121,-5.134,0.057,108.003,4,0.278,14
0.00886,0.701,0.556,0.000122,9,0.106,-7.42,0.0414,152.045,4,0.333,14
0.0694,0.828,0.782,3.41e-05,11,0.0544,-4.014,0.0918,130.013,4,0.351,14
0.533,0.755,0.609,0.00397,8,0.343,-7.507,0.0844,128.969,4,0.565,14
0.0212,0.623,0.661,0.000229,9,0.267,-7.0,0.1,151.97,4,0.63,14
0.0142,0.69,0.897,0,11,0.108,-4.696,0.0506,140.05,4,0.849,14
0.404,0.641,0.559,0.00402,7,0.0937,-11.132,0.0355,144.982,4,0.523,14
0.0462,0.589,0.744,0,11,0.115,-4.617,0.0702,83.085,4,0.649,14
0.0187,0.703,0.83,1.99e-05,10,0.0539,-5.389,0.0626,98.025,4,0.862,14
0.258,0.863,0.673,0.00271,4,0.0745,-6.576,0.1,115.952,4,0.821,14
0.0159,0.782,0.808,4.33e-05,0,0.331,-3.139,0.0362,120.021,4,0.42,14
0.0378,0.638,0.918,0.00805,11,0.0948,-4.368,0.0382,134.022,4,0.668,14
0.253,0.581,0.876,2.65e-06,2,0.281,-4.959,0.177,156.05,4,0.767,14
0.153,0.812,0.633,0,8,0.122,-6.629,0.107,150.009,4,0.616,14
0.426,0.548,0.644,0,3,0.183,-4.341,0.0359,139.991,4,0.139,14
0.143,0.806,0.678,0.00418,10,0.331,-3.841,0.0895,131.994,4,0.433,14
0.175,0.733,0.93,0.0133,11,0.0662,-5.772,0.139,139.927,4,0.691,14
0.0116,0.594,0.874,0,0,0.549,-3.716,0.0815,119.964,4,0.628,14
0.353,0.852,0.759,1.86e-06,9,0.152,-4.45,0.0495,131.946,4,0.911,14
0.228,0.762,0.768,0,8,0.183,-4.267,0.0366,137.963,4,0.394,14
0.0254,0.936,0.495,0,1,0.087,-6.062,0.229,139.951,4,0.299,14
0.108,0.774,0.926,0,1,0.301,-2.973,0.218,74.979,4,0.864,14
0.564,0.737,0.79,1.97e-05,6,0.0917,-4.528,0.0704,115.066,4,0.709,14
0.0163,0.791,0.713,0,5,0.189,-3.742,0.254,130.012,4,0.514,14
0.0229,0.65,0.827,0,8,0.121,-4.014,0.0599,144.995,4,0.223,14
0.144,0.528,0.687,0,2,0.251,-5.954,0.0532,142.605,4,0.423,14
0.00425,0.583,0.61,0.000105,5,0.14,-5.639,0.0382,114.06,4,0.336,14
0.268,0.747,0.573,0,11,0.302,-6.562,0.295,90.036,4,0.551,14
0.0097,0.388,0.596,5.98e-06,11,0.326,-5.144,0.0409,164.644,4,0.275,14
0.0276,0.503,0.486,0.000218,11,0.0904,-6.12,0.0776,78.801,4,0.764,14
0.0707,0.56,0.624,0.000152,8,0.12,-7.44,0.0395,82.516,4,0.559,14
0.229,0.68,0.659,0,6,0.474,-7.186,0.151,98.877,4,0.75,14
0.00285,0.57,0.786,0.706,11,0.115,-6.092,0.0419,124.636,4,0.798,14
0.0271,0.715,0.8,0,4,0.0648,-5.144,0.057,129.023,4,0.445,14
0.248,0.747,0.497,0,4,0.138,-6.542,0.0401,142.046,4,0.0663,14
0.00488,0.934,0.873,0,1,0.0832,-4.707,0.309,139.997,4,0.721,14
0.0622,0.776,0.78,0,10,0.081,-4.374,0.128,124.949,4,0.666,14
0.127,0.714,0.8,0,11,0.359,-4.808,0.0504,134.002,4,0.589,14
0.0218,0.772,0.84,0,2,0.288,-4.48,0.103,129.928,4,0.613,14
0.000649,0.573,0.94,0,9,0.0797,-3.084,0.0532,132.29,4,0.38,14
0.0428,0.659,0.765,0,0,0.0783,-5.392,0.0591,89.983,4,0.41,14
0.00187,0.514,0.957,0,7,0.412,-3.505,0.0477,142.018,4,0.428,14
0.0815,0.758,0.665,0.000157,2,0.216,-5.188,0.0774,151.976,4,0.643,14
0.141,0.604,0.712,0,7,0.141,-5.53,0.198,71.976,4,0.685,14
0.0236,0.92,0.654,0.0153,11,0.036,-3.051,0.0401,117.046,4,0.847,14
0.00464,0.681,0.865,0.00169,1,0.149,-4.132,0.0594,91.017,4,0.528,14
0.00165,0.75,0.608,0,1,0.178,-4.008,0.0387,132.507,4,0.958,14
0.00138,0.625,0.939,0,4,0.424,-3.115,0.0669,102.999,4,0.644,14
0.326,0.357,0.704,1.54e-06,0,0.124,-6.925,0.0828,144.172,4,0.225,14
