acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0654,0.664,0.705,0,1,0.118,-4.972,0.0382,122.016,4,0.477,7
0.646,0.384,0.765,0.00352,6,0.522,-4.463,0.0579,129.903,4,0.567,7
0.235,0.762,0.701,0.000158,8,0.123,-3.541,0.0286,110.968,4,0.742,7
0.0888,0.824,0.764,0.00294,5,0.117,-4.175,0.0854,107.998,4,0.881,7
0.608,0.395,0.676,4.86e-05,0,0.117,-5.46,0.0498,142.929,5,0.315,7
0.00013,0.469,0.738,0.0577,11,0.078,-6.638,0.0619,180.15,4,0.624,7
0.00205,0.638,0.924,0.000175,7,0.149,-3.887,0.036,111.995,4,0.53,7
0.00987,0.601,0.794,1.36e-06,7,0.388,-5.844,0.0671,114.066,4,0.244,7
0.0305,0.77,0.732,0,4,0.157,-4.601,0.0508,110.011,4,0.889,7
0.00852,0.51,0.842,0,11,0.346,-2.782,0.103,87.605,4,0.302,7
0.577,0.543,0.461,0,3,0.0563,-6.724,0.0302,96.803,4,0.385,7
0.00146,0.514,0.73,9.54e-05,1,0.0897,-5.934,0.0598,171.005,4,0.334,7
0.015,0.727,0.888,0,0,0.113,-2.756,0.0881,129.993,4,0.726,7
0.00146,0.554,0.878,0,11,0.0998,-3.02,0.0513,132.889,4,0.55,7
0.652,0.388,0.338,3.73e-06,10,0.248,-10.054,0.0329,177.765,4,0.478,7
0.0209,0.594,0.721,8.55e-06,2,0.0879,-7.812,0.0957,128.942,4,0.253,7
0.193,0.579,0.904,0,5,0.064,-2.729,0.0618,82.014,4,0.681,7
0.556,0.76,0.479,0,2,0.0703,-5.574,0.0466,89.911,4,0.913,7
0.395,0.575,0.714,0,6,0.115,-5.247,0.0596,144.982,4,0.32,7
0.4,0.63,0.53,0,0,0.177,-7.259,0.0434,108.038,3,0.417,7
0.3,0.794,0.711,0,8,0.0955,-5.124,0.0699,174.915,4,0.955,7
0.0128,0.606,0.799,0,9,0.15,-4.452,0.0261,103.014,4,0.638,7
0.637,0.689,0.315,0,9,0.387,-15.547,0.0359,128.073,4,0.695,7
0.00543,0.611,0.797,0.00137,6,0.26,-7.627,0.0533,120.041,4,0.518,7
0.033,0.61,0.83,0,0,0.118,-4.105,0.0571,182.162,4,0.728,7
0.242,0.571,0.651,0,5,0.0938,-6.26,0.0349,121.202,4,0.374,7
0.0339,0.557,0.54,0.00248,9,0.179,-10.484,0.0347,129.171,4,0.394,7
0.287,0.39,0.397,0,0,0.207,-9.963,0.0513,144.031,4,0.246,7
0.86,0.543,0.623,0,4,0.931,-6.178,0.0504,84.972,4,0.663,7
0.058,0.716,0.73,7.32e-06,6,0.151,-4.126,0.0364,136.05,4,0.339,7
