acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.00398,0.681,0.798,5.11e-06,2,0.0542,-4.367,0.0375,105.99,4,0.516,10
0.128,0.626,0.423,0,1,0.18,-6.035,0.0513,95.162,4,0.571,10
0.103,0.745,0.642,0,6,0.0335,-4.138,0.0506,120.063,4,0.35,10
9.91e-06,0.206,0.965,0.827,1,0.367,-5.116,0.079,92.615,4,0.168,10
0.128,0.662,0.949,0,6,0.135,-4.758,0.108,91.954,4,0.516,10
9.91e-06,0.206,0.965,0.827,1,0.367,-5.116,0.079,92.615,4,0.168,10
0.00786,0.637,0.69,0,1,0.124,-4.057,0.0405,129.857,4,0.457,10
0.128,0.662,0.949,0,6,0.135,-4.758,0.108,91.954,4,0.516,10
0.018,0.724,0.491,1.29e-05,8,0.0887,-6.024,0.0296,105.046,4,0.383,10
0.00834,0.65,0.874,0.000491,5,0.0979,-5.962,0.16,133.989,4,0.664,10
0.28,0.838,0.305,0.000116,8,0.203,-6.165,0.0824,120.065,4,0.718,10
0.217,0.855,0.463,1.77e-05,3,0.347,-7.454,0.0367,102.931,4,0.866,10
0.0624,0.551,0.742,0.000221,8,0.0673,-5.216,0.0724,160.081,4,0.614,10
0.359,0.719,0.441,0,6,0.163,-6.266,0.172,133.019,4,0.504,10
0.304,0.535,0.746,0,4,0.359,-5.644,0.275,109.994,4,0.648,10
0.24,0.559,0.835,0.019,5,0.185,-5.555,0.0424,114.908,4,0.382,10
0.242,0.646,0.656,0,11,0.0613,-5.505,0.152,126.767,5,0.66,10
0.0508,0.756,0.448,3.87e-06,3,0.11,-2.993,0.0404,139.031,4,0.431,10
0.0078,0.71,0.68,0.0165,1,0.0493,-4.676,0.106,129.971,4,0.571,10
0.00327,0.521,0.885,0.00904,4,0.324,-4.934,0.125,115.985,4,0.344,10
0.0631,0.699,0.804,0,7,0.414,-4.898,0.144,140.012,4,0.491,10
0.596,0.789,0.786,0,2,0.0997,-4.788,0.297,119.957,4,0.39,10
0.123,0.49,0.725,2.68e-05,10,0.0983,-3.304,0.0392,123.28,4,0.335,10
0.32,0.667,0.728,0,0,0.0765,-4.969,0.0405,124.001,4,0.798,10
0.513,0.689,0.516,0,8,0.163,-5.857,0.0444,124.876,4,0.209,10
0.102,0.785,0.652,0,0,0.0697,-2.607,0.0668,170.024,4,0.484,10
0.374,0.728,0.484,0,5,0.123,-7.098,0.146,150.029,4,0.692,10
0.00906,0.385,0.871,0,0,0.579,-4.604,0.0795,189.76,4,0.538,10
0.368,0.737,0.77,0,10,0.306,-7.753,0.51,158.351,4,0.431,10
0.0115,0.303,0.812,0,11,0.371,-4.95,0.0557,139.052,4,0.168,10
0.0113,0.339,0.707,0,0,0.337,-5.121,0.0428,173.993,4,0.359,10
0.0103,0.778,0.738,0,2,0.55,-2.164,0.218,162.132,4,0.626,10
0.301,0.625,0.829,0,8,0.107,-5.221,0.0976,109.976,4,0.131,10
0.0229,0.578,0.907,0,4,0.557,-4.869,0.0895,170.04,4,0.66,10
0.472,0.692,0.394,0.000191,11,0.117,-8.745,0.207,89.936,4,0.324,10
0.000674,0.608,0.792,0.653,9,0.252,-5.721,0.0355,161.104,4,0.611,10
0.462,0.678,0.533,0.219,4,0.139,-10.485,0.186,150.455,4,0.323,10
0.033,0.675,0.72,1.3e-05,1,0.0311,-4.768,0.21,168.039,4,0.593,10
0.235,0.834,0.663,0,8,0.372,-6.143,0.133,121.876,4,0.774,10
0.0625,0.411,0.679,0,5,0.163,-6.265,0.0329,160.111,3,0.379,10
0.0476,0.452,0.599,0,4,0.0772,-6.296,0.0293,159.974,3,0.32,10
0.0157,0.668,0.687,0.000822,7,0.149,-7.129,0.058,97.025,4,0.468,10
0.0228,0.41,0.611,0,4,0.116,-8.271,0.0467,185.727,3,0.0899,10
0.682,0.775,0.552,0,2,0.143,-5.271,0.0326,111.929,4,0.517,10
0.00397,0.523,0.702,0.0325,6,0.063,-6.74,0.0462,179.992,4,0.494,10
0.0703,0.733,0.65,6.59e-05,5,0.0829,-3.539,0.0315,110.003,4,0.348,10
0.21,0.746,0.862,0.0363,8,0.225,-6.11,0.0776,122.011,4,0.604,10
0.0357,0.824,0.534,3.62e-06,4,0.0877,-4.679,0.0363,141.983,4,0.206,10
0.00464,0.681,0.865,0.00169,1,0.149,-4.132,0.0594,91.017,4,0.528,10
0.00882,0.613,0.622,0,1,0.37,-5.794,0.0334,80.003,4,0.484,10
0.113,0.563,0.75,0,11,0.0788,-4.496,0.127,173.906,4,0.812,10
0.0254,0.785,0.478,0,2,0.0901,-8.735,0.0419,134.002,4,0.39,10
0.0042,0.493,0.606,0.0104,5,0.0679,-4.437,0.0401,175.896,4,0.573,10
0.255,0.502,0.786,0,9,0.65,-4.378,0.317,169.021,4,0.739,10
0.921,0.778,0.422,0.00924,0,0.0958,-10.114,0.0482,120.033,4,0.187,10
7.95e-05,0.706,0.841,0,7,0.0688,-3.956,0.0418,132.032,4,0.861,10
0.112,0.614,0.815,0,0,0.121,-6.784,0.131,130.049,4,0.431,10
0.453,0.648,0.639,0,10,0.283,-6.415,0.123,94.033,4,0.44,10
0.00892,0.464,0.701,0.309,6,0.335,-5.693,0.0411,83.996,4,0.356,10
0.00287,0.526,0.866,7.78e-05,0,0.0945,-5.822,0.0568,140.266,4,0.248,10
0.0608,0.571,0.815,0,6,0.163,-3.267,0.0321,120.008,4,0.664,10
0.00133,0.414,0.811,0.000129,11,0.333,-4.4,0.0919,137.617,4,0.762,10
0.0467,0.576,0.593,0.000767,9,0.237,-6.024,0.0306,157.993,4,0.373,10
0.0679,0.696,0.602,2.11e-05,0,0.0696,-6.156,0.159,82.989,4,0.305,10
0.106,0.615,0.534,1.76e-05,9,0.0607,-6.719,0.0386,135.917,4,0.193,10
0.057,0.734,0.316,0,9,0.139,-11.003,0.11,160.098,4,0.381,10
0.0071,0.519,0.897,0.539,7,0.211,-3.167,0.0276,88.113,4,0.335,10
0.0884,0.66,0.689,0,4,0.0922,-2.671,0.0337,127.98,4,0.427,10
0.272,0.47,0.809,0.00671,8,0.0491,-6.74,0.0495,151.836,4,0.49,10
0.154,0.811,0.726,0,0,0.116,-3.995,0.0813,131.027,4,0.666,10
0.0721,0.463,0.626,0,4,0.136,-4.619,0.0384,160.116,3,0.208,10
0.137,0.703,0.66,0,10,0.192,-5.119,0.123,95.031,4,0.79,10
0.0981,0.641,0.732,0,2,0.285,-5.325,0.0509,82.027,4,0.354,10
0.127,0.707,0.955,0,10,0.202,-4.593,0.222,125.989,4,0.575,10
0.00999,0.617,0.821,0.494,9,0.426,-4.085,0.026,106.0,4,0.581,10
0.543,0.725,0.58,0,10,0.106,-7.112,0.03,94.008,4,0.369,10
0.0447,0.247,0.438,0.000867,5,0.111,-8.478,0.0358,185.711,3,0.39,10
0.425,0.545,0.853,0,11,0.266,-8.369,0.0394,128.816,1,0.923,10
0.0609,0.802,0.934,0,9,0.0158,-3.216,0.0604,150.036,4,0.941,10
0.323,0.763,0.835,0.00221,2,0.225,-5.234,0.191,131.875,4,0.645,10
0.0323,0.75,0.914,0,11,0.107,-1.819,0.0518,125.034,4,0.866,10
0.0477,0.684,0.877,0,3,0.344,-2.322,0.0611,134.98,4,0.599,10
0.0706,0.746,0.726,3.43e-06,8,0.278,-3.499,0.0394,104.961,4,0.578,10
0.0539,0.71,0.743,0,10,0.297,-4.877,0.0493,140.057,4,0.629,10
0.000588,0.633,0.706,0.0794,10,0.245,-5.137,0.0627,128.185,4,0.399,10
0.0554,0.748,0.925,3.17e-06,5,0.0941,-2.042,0.151,106.032,4,0.469,10
0.14,0.737,0.894,0,0,0.0523,-2.779,0.254,120.115,4,0.648,10
0.0514,0.702,0.913,3.72e-06,11,0.166,-2.977,0.0374,137.981,4,0.735,10
0.0474,0.848,0.815,0,2,0.0379,-2.058,0.0498,113.024,4,0.802,10
0.296,0.791,0.852,1.56e-05,6,0.0999,-3.569,0.0449,100.062,4,0.509,10
0.0802,0.901,0.637,0,0,0.0486,-4.453,0.254,90.958,4,0.715,10
0.164,0.679,0.927,0,0,0.437,-1.058,0.15,93.989,4,0.861,10
