acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.706,0.612,0.196,0.319,7,0.111,-19.489,0.0359,73.489,4,0.142,4
0.672,0.512,0.525,1.66e-05,5,0.112,-7.152,0.0429,128.054,4,0.337,4
0.303,0.669,0.712,0,0,0.0755,-4.992,0.0412,124.009,4,0.843,4
0.000872,0.485,0.89,0.818,8,0.102,-5.992,0.0911,128.881,4,0.258,4
0.00392,0.498,0.81,0.00717,7,0.0635,-4.065,0.0263,79.935,4,0.594,4
0.834,0.519,0.637,0.517,9,0.114,-7.215,0.113,110.174,3,0.114,4
0.00708,0.477,0.572,0.784,8,0.144,-7.328,0.0319,194.033,4,0.0414,4
0.0217,0.581,0.533,0.00539,4,0.259,-8.433,0.0274,87.017,4,0.466,4
0.00799,0.726,0.815,0.081,11,0.112,-5.886,0.0313,140.158,4,0.462,4
0.00346,0.546,0.586,0.00114,6,0.0562,-8.488,0.0313,131.778,4,0.364,4
0.264,0.676,0.937,0.742,2,0.698,-7.756,0.0754,120.161,4,0.655,4
0.58,0.714,0.538,0.0066,1,0.107,-11.664,0.166,107.108,4,0.45,4
0.106,0.615,0.534,1.76e-05,9,0.0607,-6.719,0.0386,135.917,4,0.193,4
0.94,0.585,0.0859,0,6,0.16,-11.478,0.0484,78.54,4,0.12,4
0.973,0.435,0.104,0.33,6,0.119,-22.39,0.0445,120.484,4,0.162,4
0.118,0.851,0.806,1.64e-06,4,0.121,-4.62,0.0787,118.999,4,0.787,4
0.00327,0.587,0.828,0,11,0.331,-5.108,0.161,123.907,4,0.494,4
0.938,0.472,0.468,0.876,3,0.334,-12.875,0.0385,113.452,3,0.375,4
0.0138,0.538,0.827,0,8,0.811,-8.091,0.0329,82.042,4,0.621,4
0.942,0.572,0.514,0.814,3,0.415,-6.607,0.0254,82.841,4,0.442,4
0.237,0.613,0.734,0.136,11,0.227,-8.833,0.0278,129.97,4,0.662,4
0.732,0.654,0.531,0.0304,0,0.293,-6.378,0.0408,95.029,4,0.744,4
0.287,0.741,0.948,1.51e-06,5,0.161,-3.223,0.0415,140.042,4,0.932,4
0.00201,0.672,0.768,0.905,0,0.136,-7.718,0.0347,122.583,4,0.858,4
0.611,0.891,0.942,0.0415,10,0.186,-11.671,0.334,135.035,4,0.567,4
0.137,0.667,0.73,0.911,5,0.0706,-8.411,0.0457,165.834,4,0.375,4
0.00246,0.446,0.909,0.601,9,0.0575,-5.433,0.0614,155.092,4,0.511,4
0.64,0.681,0.372,0,5,0.169,-8.237,0.0432,91.873,4,0.476,4
0.922,0.703,0.191,0.865,1,0.114,-14.078,0.0287,61.932,4,0.327,4
0.0193,0.766,0.74,0.0784,1,0.229,-10.363,0.0807,118.008,4,0.183,4
0.652,0.599,0.701,0.766,7,0.117,-11.667,0.0388,94.086,4,0.905,4
0.176,0.605,0.666,0.358,10,0.143,-8.736,0.0272,76.003,4,0.55,4
0.111,0.58,0.633,0.88,3,0.369,-5.297,0.036,131.912,4,0.913,4
0.0612,0.356,0.819,0.782,11,0.157,-7.809,0.478,185.968,4,0.274,4
0.48,0.512,0.7,0.0737,0,0.0547,-10.149,0.0373,98.603,4,0.665,4
0.0123,0.793,0.793,0,11,0.0951,-4.521,0.083,123.95,4,0.679,4
0.00392,0.498,0.81,0.00717,7,0.0635,-4.065,0.0263,79.935,4,0.594,4
0.358,0.523,0.685,0.816,9,0.274,-12.989,0.0417,184.481,4,0.945,4
0.737,0.568,0.293,0.776,6,0.356,-23.021,0.0825,166.483,3,0.564,4
0.08,0.548,0.657,6.04e-06,0,0.0595,-8.165,0.0499,83.972,4,0.161,4
0.358,0.753,0.577,0,1,0.105,-7.299,0.0575,107.978,4,0.745,4
0.959,0.585,0.00692,0.881,8,0.28,-29.886,0.0453,93.992,4,0.0795,4
0.182,0.669,0.554,0.883,2,0.163,-8.914,0.0362,77.902,4,0.249,4
0.0238,0.608,0.675,0.0714,6,0.114,-9.72,0.0304,117.998,4,0.387,4
0.00581,0.459,0.628,0,9,0.359,-9.049,0.0808,109.878,4,0.383,4
0.000725,0.607,0.92,0.000233,8,0.0743,-5.623,0.0551,126.981,4,0.415,4
0.303,0.907,0.469,0.00495,10,0.0775,-9.188,0.157,100.061,4,0.924,4
0.0447,0.247,0.438,0.000867,5,0.111,-8.478,0.0358,185.711,3,0.39,4
0.262,0.975,0.298,4.12e-05,4,0.108,-10.864,0.0896,119.945,4,0.896,4
0.748,0.582,0.371,0,7,0.128,-7.831,0.027,99.384,4,0.259,4
